법정동,지번,아파트이름,전용면적,계약년도,계약월,계약일,거래금액(만원),건축년도
병점동,881,병점역아이파크캐슬,84.98,2024,9,29,"76,700",2021
능동,1137,푸른마을두산위브,73.33,2024,9,30,"49,500",2007
봉담읍 와우리,602,봉담한신더휴에듀파크,84.7502,2024,9,29,"48,500",2019
남양읍 남양리,2191,화성남양시티프라디움4차,84.9764,2024,9,28,"44,450",2023
남양읍 남양리,2235,동광뷰엘,80.0082,2024,9,25,"42,000",2018
남양읍 남양리,2312,시티프라디움1차아파트,84.9938,2024,9,28,"43,000",2018
남양읍 남양리,2312,시티프라디움1차아파트,84.9938,2024,9,26,"42,800",2018
봉담읍 와우리,597,봉담센트럴푸르지오,74.8151,2024,9,25,"42,500",2017
목동,489,동탄동원로얄듀크2차,84.9889,2024,9,27,"62,200",2019
장지동,921,한화 포레나 동탄호수,74.21,2024,9,26,"71,000",2020
청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,2024,9,21,"93,500",2015
기안동,935,화성우방아이유쉘MEGACITY1단지,84.5361,2024,9,28,"44,500",2022
남양읍 남양리,2312,시티프라디움1차아파트,84.9938,2024,9,11,"45,000",2018
진안동,908,진안골마을주공10단지,59.56,2024,9,12,"29,800",2004
진안동,908,진안골마을주공10단지,59.56,2024,9,27,"31,700",2004
오산동,1089,동탄역롯데캐슬,84.8222,2024,9,23,"155,000",2021
영천동,716,동탄역반도유보라아이비파크2.0,84.96,2024,9,27,"65,000",2016
봉담읍 수영리,674,우방아이유쉘1단지,59.9983,2024,9,21,"30,500",2016
영천동,716,동탄역반도유보라아이비파크2.0,84.9921,2024,9,25,"60,000",2016
안녕동,210,남산마을청광플러스원,84.9062,2024,9,24,"19,500",2004
향남읍 하길리,1464,화성향남서봉마을사랑으로부영3단지,60.4624,2024,9,24,"34,500",2015
청계동,512,동탄역 시범우남퍼스트빌아파트,69.98,2024,9,27,"92,500",2015
반송동,200,나루마을한화꿈에그린,113.61,2024,9,28,"74,500",2007
병점동,849,안화동마을주공7단지,51.72,2024,9,13,"30,700",2004
반송동,222,나루마을한화꿈에그린우림필유,84.96,2024,9,27,"58,000",2007
능동,1109,능동마을이지더원,78.2912,2024,9,25,"57,200",2008
봉담읍 상리,668,이편한세상신봉담,59.96,2024,9,26,"43,000",2019
오산동,971,동탄역반도유보라아이비파크7.0,73.4311,2024,9,12,"104,500",2019
기산동,468,행복마을 참누리 에듀파크(114동-120동),84.914,2024,9,24,"41,500",2006
반송동,79,시범다은마을우남퍼스트빌,84.4275,2024,9,29,"68,000",2007
반송동,79,시범다은마을우남퍼스트빌,84.9743,2024,9,29,"68,000",2007
산척동,718,동탄 더 레이크 팰리스,84.52,2024,9,21,"84,800",2018
산척동,721,더레이크시티부영2단지,88.0279,2024,9,21,"83,800",2018
병점동,819,안화동마을주공9단지,84.87,2024,9,28,"39,000",2005
반송동,141,동탄센트럴포레스트,74.66,2024,9,21,"46,000",2009
송동,694,동탄린스트라우스더레이크,106.9474,2024,9,19,"116,000",2019
새솔동,11,송산신도시대방노블랜드리버스위트2차,73.9069,2024,9,21,"66,000",2019
반송동,96,METAPOLIS,128.44,2024,9,28,"119,500",2010
능동,1150,동탄푸른마을신일해피트리,59.96,2024,9,5,"40,500",2008
병점동,520,병점역한일타운,84.915,2024,9,21,"28,900",2001
청계동,519,더샵센트럴시티,97.046,2024,9,21,"147,000",2015
능동,1150,동탄푸른마을신일해피트리,59.96,2024,9,6,"36,500",2008
병점동,858,정든마을신창2차,122.709,2024,9,23,"52,000",2004
병점동,809,주공1단지,59.47,2024,9,30,"26,500",1997
오산동,998,동탄역에일린의뜰,84.9941,2024,9,27,"64,500",2016
남양읍 신남리,1574,화성시청역센트럴파크스타힐스1단지,75.7994,2024,9,11,"45,800",2023
청계동,525,동탄역시범호반써밋,84.9537,2024,9,25,"95,500",2015
기안동,290,광도와이드빌,84.8415,2024,9,25,"25,000",2002
목동,481,르파비스,84.96,2024,9,26,"59,000",2017
산척동,699,동탄 더샵 레이크에듀타운,84.9753,2024,9,26,"89,500",2019
새솔동,13,송산신도시대방노블랜드더센트럴3차,73.9069,2024,9,28,"54,300",2019
향남읍 발안리,305,우림필유,73.611,2024,9,26,"27,000",2006
능동,1126,동탄숲속마을 능동역 리체 더 포레스트,90.0519,2024,9,13,"51,000",2008
봉담읍 동화리,100-1,신일우남클래식타운,84.97,2024,9,27,"25,800",1999
산척동,722,더레이크시티부영1단지,84.52,2024,9,10,"65,000",2018
목동,481,르파비스,84.96,2024,9,27,"59,000",2017
청계동,536,시범반도유보라아이비파크4.0,84.9705,2024,9,21,"97,000",2018
남양읍 남양리,415,남양우림,59.301,2024,9,20,"16,000",2001
향남읍 장짐리,410,장짐마을신성발안2차미소지움A,59.9533,2024,9,24,"24,600",2007
영천동,677,동탄역경남아너스빌,84.0086,2024,9,24,"76,000",2016
봉담읍 상리,614,청운마을신안인스빌,84.91,2024,9,30,"29,700",2004
향남읍 장짐리,409,장짐마을신성발안미소지움,84.9866,2024,9,10,"27,500",2005
산척동,744,그린힐 반도유보라 아이비파크 10(1단지),74.1263,2024,9,21,"47,000",2018
남양읍 남양리,415,남양우림,84.327,2024,9,13,"25,500",2001
기안동,290,광도와이드빌,59.7118,2024,9,23,"18,000",2002
남양읍 남양리,415,남양우림,59.301,2024,9,26,"15,500",2001
향남읍 장짐리,410,장짐마을신성발안2차미소지움A,59.9533,2024,9,11,"24,900",2007
병점동,859,병점역에듀포레,84.99,2024,9,23,"36,000",2004
남양읍 남양리,2300,양우내안애2차에듀타운아파트,74.258,2024,9,28,"37,800",2017
능동,1150,동탄푸른마을신일해피트리,59.96,2024,9,27,"39,000",2008
산척동,718,동탄 더 레이크 팰리스,84.5413,2024,9,21,"85,000",2018
능동,1132,동탄숲속마을 모아미래도1단지,60.49,2024,9,14,"49,500",2008
병점동,500-1,병점성호,59.635,2024,9,27,"24,800",2001
병점동,881,병점역아이파크캐슬,105.99,2024,9,26,"87,000",2021
목동,481,르파비스,59.69,2024,9,25,"44,700",2017
청계동,545,동탄역신안인스빌리베라1차,101.9997,2024,9,26,"81,700",2015
새솔동,11,송산신도시대방노블랜드리버스위트2차,84.9692,2024,9,28,"55,000",2019
능동,1132,동탄숲속마을 모아미래도1단지,60.49,2024,9,19,"44,100",2008
영천동,833,힐스테이트동탄역,54.4202,2024,9,14,"52,400",2020
청계동,550,KCC스위첸아파트,84.11,2024,9,30,"64,800",2015
향남읍 하길리,1464,화성향남서봉마을사랑으로부영3단지,84.9933,2024,9,24,"35,000",2015
봉담읍 와우리,591,봉담휴먼빌,120.0372,2024,9,12,"47,000",2012
병점동,817,병점역센트럴허브시티,84.925,2024,9,21,"45,500",2004
오산동,1089,동탄역롯데캐슬,65.9695,2024,9,13,"123,500",2021
향남읍 상신리,619-57,한양수자인디에스티지,61.8084,2024,9,25,"37,000",2024
영천동,892,동탄파크자이,99.6918,2024,9,21,"83,500",2018
오산동,BL-7,동탄역예미지시그너스,84.6397,2024,9,25,"119,500",2021
봉담읍 와우리,590,봉담아이파크,101.7229,2024,9,13,"42,000",2009
능동,1132,동탄숲속마을 모아미래도1단지,60.49,2024,9,11,"47,450",2008
능동,1132,동탄숲속마을 모아미래도1단지,60.49,2024,9,19,"46,500",2008
반월동,868,신영통현대2차,101.85,2024,9,20,"39,500",2002
남양읍 남양리,2299,남양뉴타운양우내안애1차,69.8681,2024,9,23,"37,700",2016
봉담읍 와우리,590,봉담아이파크,101.7229,2024,9,19,"44,400",2009
영천동,884,동탄파크푸르지오,84.92,2024,9,21,"54,800",2018
능동,1131,자연앤데시앙,84.94,2024,9,29,"51,400",2008
산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,2024,9,7,"53,500",2018
봉담읍 와우리,590,봉담아이파크,101.7229,2024,9,22,"41,500",2009
석우동,55,롯데캐슬,96.4,2024,9,26,"78,500",2008
장지동,917,동탄호수하우스디,74.96,2024,9,21,"62,000",2021
송산동,200-32,우남블루존,59.91,2024,9,29,"19,000",1999
봉담읍 와우리,597,봉담센트럴푸르지오,59.8334,2024,9,22,"34,000",2017
안녕동,223,안녕동우방아이유쉘,84.7928,2024,9,21,"39,000",2017
청계동,532,동탄역시범예미지아파트,84.9962,2024,9,27,"87,200",2015
새솔동,19,금강펜테리움센트럴파크송산,84.45,2024,9,21,"57,300",2019
오산동,1044,반도유보라아이비파크3,59.987,2024,9,28,"56,200",2016
석우동,53,우미린제일풍경채,112.961,2024,9,28,"80,000",2008
청계동,519,더샵센트럴시티,97.01,2024,9,14,"142,000",2015
반월동,944,에스케이뷰파크,59.9985,2024,9,27,"53,000",2015
반송동,79,시범다은마을우남퍼스트빌,84.9743,2024,9,30,"64,000",2007
장지동,977,동탄2신도시호반베르디움33단지,76.7676,2024,9,21,"48,500",2018
새솔동,13,송산신도시대방노블랜드더센트럴3차,73.9706,2024,9,23,"53,700",2019
반월동,944,에스케이뷰파크,84.9802,2024,9,27,"63,500",2015
봉담읍 동화리,628,휴먼시아동화마을5단지,84.85,2024,9,5,"31,700",2008
산척동,729,호수공원역 센트럴시티,84.52,2024,9,2,"88,000",2019
기산동,476,에스케이뷰파크2차,59.9901,2024,9,21,"41,000",2017
안녕동,49-6,남수원현대,84.98,2024,9,24,"24,900",1997
산척동,729,호수공원역 센트럴시티,84.52,2024,9,26,"86,000",2019
기산동,468,행복마을 참누리 에듀파크(114동-120동),84.914,2024,9,24,"37,900",2006
봉담읍 와우리,597,봉담센트럴푸르지오,59.8334,2024,9,30,"36,000",2017
목동,489,동탄동원로얄듀크2차,84.9889,2024,9,21,"62,500",2019
산척동,733,더레이크시티부영6단지,59.9912,2024,9,21,"48,000",2018
남양읍 신남리,1574,화성시청역센트럴파크스타힐스1단지,59.6621,2024,9,1,"39,500",2023
반송동,134,솔빛마을신도브래뉴,84.9245,2024,9,13,"72,000",2007
봉담읍 와우리,239,해오름마을봉담그대가1단지,84.9539,2024,9,3,"29,000",2007
봉담읍 동화리,580,휴먼시아동화마을(6단지),75.22,2024,9,26,"29,800",2007
안녕동,212,아름마을신한미지엔,69.93,2024,9,24,"24,800",2006
기산동,467,행복마을 참누리 에듀파크(101동-113동),84.914,2024,9,20,"39,200",2006
병점동,872,병점역양우내안애,58.33,2024,9,20,"33,000",2016
오산동,BL-7,동탄역예미지시그너스,84.6397,2024,9,25,"119,500",2021
반송동,80,동탄시범다은마을 월드메르디앙 반도유보라,59.07,2024,9,23,"60,000",2007
목동,494,호반베르디움센트럴포레,84.8388,2024,9,27,"62,500",2017
청계동,516,동탄역시범대원칸타빌아파트,84.705,2024,9,24,"104,500",2015
반송동,102,시범다은마을포스코더샵,84.5111,2024,9,28,"73,500",2007
산척동,721,더레이크시티부영2단지,84.5442,2024,9,27,"69,500",2018
남양읍 남양리,2235,동광뷰엘,82.3822,2024,9,27,"41,000",2018
봉담읍 와우리,589,봉담그대가3단지,84.734,2024,9,24,"34,000",2008
봉담읍 와우리,589,봉담그대가3단지,84.734,2024,9,21,"34,000",2008
오산동,1011,동탄역중흥에스클래스,83.1694,2024,9,28,"62,800",2019
남양읍 남양리,2001,대광파인밸리,84.96,2024,9,21,"26,500",2003
산척동,718,동탄 더 레이크 팰리스,84.5413,2024,9,21,"85,000",2018
산척동,792,서희스타힐스엔에이치에프,84.97,2024,9,28,"63,000",2017
새솔동,27,모아미래도에듀포레,99.9937,2024,9,25,"63,000",2020
기안동,928,화성우방아이유쉘MEGACITY2단지,84.5361,2024,9,21,"48,200",2022
봉담읍 동화리,580,휴먼시아동화마을(6단지),84.91,2024,9,27,"31,000",2007
반월동,944,에스케이뷰파크,84.9408,2024,9,27,"63,700",2015
남양읍 신남리,1572,화성시청역센트럴파크스타힐스2단지,75.7994,2024,9,1,"43,000",2023
반송동,140,솔빛마을서해그랑블,124.332,2024,9,11,"94,000",2007
병점동,506,병점역우남퍼스트빌3차,83.7357,2024,9,9,"28,200",2001
산척동,730,더레이크시티부영5단지,84.52,2024,9,27,"73,800",2018
반월동,865-1,신영통현대1차,84.99,2024,9,25,"38,500",2001
새솔동,23,더펠리체휴먼빌,84.9699,2024,9,7,"52,800",2018
새솔동,22,송산그린시티반도유보라아이비파크,84.7916,2024,9,1,"57,700",2018
남양읍 남양리,2047,남양우림필유아파트,101.394,2024,9,2,"38,900",2009
봉담읍 상리,614,청운마을신안인스빌,84.91,2024,9,27,"30,000",2004
새솔동,19,금강펜테리움센트럴파크송산,84.45,2024,9,9,"56,000",2019
반송동,102,시범다은마을포스코더샵,84.5111,2024,9,13,"68,000",2007
장지동,966,금호어울림레이크,74.97,2024,9,25,"71,500",2018
남양읍 남양리,2001,대광파인밸리,84.96,2024,9,25,"24,000",2003
남양읍 남양리,2048,남양아이파크,84.9037,2024,9,25,"31,000",2009
산척동,730,더레이크시티부영5단지,84.52,2024,9,26,"75,000",2018
반정동,623,반정아이파크캐슬4단지,84.73,2024,9,21,"76,500",2022
산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,2024,9,21,"53,000",2018
반송동,98,METAPOLIS,127.741,2024,9,9,"93,000",2010
청계동,512,동탄역 시범우남퍼스트빌아파트,59.98,2024,9,11,"90,000",2015
영천동,672,동탄역이지더원,84.9731,2024,9,25,"68,000",2015
안녕동,212,아름마을신한미지엔,84.994,2024,9,7,"32,000",2006
비봉면 양노리,850,천산스카이빌,84.428,2024,9,26,"24,800",2004
청계동,533,동탄역시범반도유보라아이비파크1.0,84.9885,2024,9,21,"93,500",2015
영천동,788,동탄역푸르지오,84.6681,2024,9,5,"90,000",2017
안녕동,2,병점역성호플레르빌,84.9884,2024,9,7,"28,500",2002
목동,489,동탄동원로얄듀크2차,84.9889,2024,9,23,"61,800",2019
병점동,867,다정마을신한에스빌2차,84.8819,2024,9,20,"36,500",2005
봉담읍 와우리,589,봉담그대가3단지,84.734,2024,9,25,"33,000",2008
향남읍 하길리,1473,서봉마을모아엘가,84.9837,2024,9,25,"45,500",2015
산척동,722,더레이크시티부영1단지,59.9912,2024,9,13,"54,000",2018
봉담읍 와우리,590,봉담아이파크,84.6147,2024,9,12,"36,800",2009
남양읍 남양리,2300,양우내안애2차에듀타운아파트,84.655,2024,9,24,"44,700",2017
반송동,93-1,동탄위버폴리스,121.5352,2024,9,24,"63,000",2009
반송동,93-1,동탄위버폴리스,121.5781,2024,9,13,"58,700",2009
산척동,729,호수공원역 센트럴시티,84.52,2024,9,6,"91,000",2019
남양읍 신남리,1573,화성시청역센트럴파크스타힐스3단지,75.7994,2024,9,10,"45,500",2023
남양읍 남양리,2001,대광파인밸리,84.96,2024,9,25,"25,700",2003
송동,694,동탄린스트라우스더레이크,116.2807,2024,9,24,"133,000",2019
반월동,974,신동탄포레자이,74.8111,2024,9,23,"78,000",2023
능동,1041,서동탄역우남퍼스트빌아파트,84.2119,2024,9,25,"36,700",2003
산척동,722,더레이크시티부영1단지,59.9912,2024,9,6,"59,500",2018
진안동,496,화남,59.99,2024,9,25,"23,000",1995
병점동,868,병점임광그대가,59.76,2024,9,25,"25,000",2007
기안동,895,기안마을풍성신미주,84.8008,2024,9,21,"27,500",2004
병점동,881,병점역아이파크캐슬,84.98,2024,9,21,"77,300",2021
목동,479,동탄금강펜테리움센트럴파크Ⅳ,74.8709,2024,9,21,"57,700",2018
반월동,865-1,신영통현대1차,134.97,2024,9,23,"54,000",2001
반월동,974,신동탄포레자이,84.9777,2024,9,21,"90,000",2023
기산동,468,행복마을 참누리 에듀파크(114동-120동),84.914,2024,9,20,"37,750",2006
향남읍 발안리,295,발안마을주공,59.92,2024,9,13,"22,250",2003
산척동,729,호수공원역 센트럴시티,84.52,2024,9,24,"88,400",2019
새솔동,13,송산신도시대방노블랜드더센트럴3차,73.9706,2024,9,23,"54,500",2019
반월동,860,신영통현대3차,134.127,2024,9,23,"45,400",2001
봉담읍 상리,679,화성봉담2엘크루루엘리안,55.96,2024,9,24,"39,300",2022
정남면 덕절리,498,근형심포니,84.9926,2024,9,9,"22,000",2004
청계동,520,동탄역 시범한화 꿈에그린 프레스티지,101.94,2024,9,14,"125,800",2015
기산동,464,삼성래미안1차,84.987,2024,9,21,"35,500",2003
장지동,963,동탄호수자이파밀리에,51.14,2024,9,24,"48,700",2018
반송동,93-3,동탄파라곤,159.35,2024,9,21,"85,000",2010
봉담읍 수기리,31-13,푸른들미102동,95.1,2024,9,24,"21,000",2004
팔탄면 가재리,692-1,진우,49.5,2024,9,22,"13,600",2002
기산동,464,삼성래미안1차,84.987,2024,9,12,"36,000",2003
산척동,745,레이크힐 반도유보라 아이비파크 10.2,84.9991,2024,9,10,"53,800",2018
장지동,977,동탄2신도시호반베르디움33단지,84.9025,2024,9,25,"54,000",2018
능동,1134,포스코더샵2차,76.5336,2024,9,8,"52,000",2008
영천동,677,동탄역경남아너스빌,84.0254,2024,9,24,"70,000",2016
우정읍 조암리,365-1,문영,71.34,2024,9,24,"8,300",1990
향남읍 하길리,1515,모아미래도에듀파크서봉마을4단지,73.9805,2024,9,7,"41,500",2018
산척동,729,호수공원역 센트럴시티,84.5413,2024,9,11,"83,000",2019
병점동,868,병점임광그대가,59.76,2024,9,10,"31,500",2007
진안동,935,월드메르디앙1단지,84.9095,2024,9,24,"33,700",2005
안녕동,212,아름마을신한미지엔,84.994,2024,9,24,"26,000",2006
산척동,792,서희스타힐스엔에이치에프,74.94,2024,9,24,"58,000",2017
반월동,868,신영통현대2차,101.85,2024,9,2,"39,300",2002
반월동,860,신영통현대3차,59.76,2024,9,4,"33,800",2001
반월동,860,신영통현대3차,134.127,2024,9,24,"45,800",2001
영천동,662,동탄역센트럴상록아파트,72.35,2024,9,6,"84,600",2017
오산동,1089,동탄역롯데캐슬,65.9695,2024,9,11,"124,000",2021
병점동,860,구봉마을우남퍼스트빌,97.1055,2024,9,6,"40,500",2004
능동,1150,동탄푸른마을신일해피트리,59.96,2024,9,20,"43,000",2008
병점동,817,병점역센트럴허브시티,84.925,2024,9,5,"39,000",2004
우정읍 조암리,484-1,금광포란재,36.96,2024,9,8,"8,700",2000
새솔동,23,더펠리체휴먼빌,70.593,2024,9,24,"51,500",2018
청계동,541,롯데캐슬 알바트로스,122.9757,2024,9,9,"125,000",2015
기안동,349,우림그린빌리지,83.39,2024,9,21,"24,800",2001
반송동,93-1,동탄위버폴리스,121.5781,2024,9,21,"58,000",2009
팔탄면 가재리,692-1,진우,39.6,2024,9,22,"9,000",2002
